#! FIELDS rmsd_ca file.free uncertainty
#! SET input_colvar_file COLVAR_200us
#! SET sample_size 200001
#! SET effective_sample_size 200001
#! SET DeltaF -3.6922 kJ/mol
#! SET err_DeltaF 1.1231 kJ/mol
#! SET DeltaF_at 0.5
#! SET blocks_num 3
#! SET blocks_effective_num 3
#! SET sigma_rmsd_ca 0.02
#! SET min_rmsd_ca 0.03
#! SET max_rmsd_ca 2
#! SET nbins_rmsd_ca 151
#! SET periodic_rmsd_ca false
    0.030000      9.877813     0.769847
    0.043133      7.231202     0.746787
    0.056267      5.221882     0.727653
    0.069400      3.744149     0.712529
    0.082533      2.657301     0.701202
    0.095667      1.811582     0.697654
    0.108800      1.116965     0.710667
    0.121933      0.580328     0.740410
    0.135067      0.253762     0.772904
    0.148200      0.161789     0.792346
    0.161333      0.274524     0.791777
    0.174467      0.525663     0.775783
    0.187600      0.851307     0.758782
    0.200733      1.214219     0.755901
    0.213867      1.593403     0.769142
    0.227000      1.960226     0.780857
    0.240133      2.264202     0.762551
    0.253267      2.439126     0.697484
    0.266400      2.444415     0.597767
    0.279533      2.309725     0.498948
    0.292667      2.119345     0.439535
    0.305800      1.961496     0.430106
    0.318933      1.899246     0.446203
    0.332067      1.964885     0.463117
    0.345200      2.161128     0.471532
    0.358333      2.461391     0.471416
    0.371467      2.813953     0.468211
    0.384600      3.157191     0.465909
    0.397733      3.443696     0.460269
    0.410867      3.662554     0.444686
    0.424000      3.834646     0.419090
    0.437133      3.981196     0.390591
    0.450267      4.111358     0.360995
    0.463400      4.233077     0.320090
    0.476533      4.347056     0.266589
    0.489667      4.438290     0.217757
    0.502800      4.497883     0.184625
    0.515933      4.531015     0.164567
    0.529067      4.534212     0.152938
    0.542200      4.496014     0.148954
    0.555333      4.414168     0.149076
    0.568467      4.293145     0.147225
    0.581600      4.138044     0.150379
    0.594733      3.957703     0.171282
    0.607867      3.767533     0.198534
    0.621000      3.581153     0.210420
    0.634133      3.394767     0.208866
    0.647267      3.195036     0.213065
    0.660400      2.983941     0.221448
    0.673533      2.780438     0.212700
    0.686667      2.603986     0.178147
    0.699800      2.456670     0.134520
    0.712933      2.310648     0.111882
    0.726067      2.132341     0.124563
    0.739200      1.922520     0.154317
    0.752333      1.705826     0.181902
    0.765467      1.501564     0.198779
    0.778600      1.321051     0.207370
    0.791733      1.164454     0.221318
    0.804867      1.016097     0.249460
    0.818000      0.860627     0.281472
    0.831133      0.696671     0.307952
    0.844267      0.528769     0.330139
    0.857400      0.367589     0.346153
    0.870533      0.238487     0.351985
    0.883667      0.165174     0.350562
    0.896800      0.146794     0.346508
    0.909933      0.165246     0.337668
    0.923067      0.209473     0.318032
    0.936200      0.278388     0.287585
    0.949333      0.362661     0.253615
    0.962467      0.439936     0.222403
    0.975600      0.492997     0.196227
    0.988733      0.522494     0.173796
    1.001867      0.533767     0.149167
    1.015000      0.523066     0.126199
    1.028133      0.485430     0.123441
    1.041267      0.423507     0.129932
    1.054400      0.347024     0.127574
    1.067533      0.270584     0.122161
    1.080667      0.206679     0.121875
    1.093800      0.159984     0.125283
    1.106933      0.128331     0.126870
    1.120067      0.102956     0.126088
    1.133200      0.073873     0.125605
    1.146333      0.041979     0.127023
    1.159467      0.017127     0.133360
    1.172600      0.003868     0.148946
    1.185733      0.000000     0.170881
    1.198867      0.009345     0.187675
    1.212000      0.044758     0.193281
    1.225133      0.112712     0.192528
    1.238267      0.205916     0.191468
    1.251400      0.316032     0.190472
    1.264533      0.439739     0.187839
    1.277667      0.571528     0.183288
    1.290800      0.704471     0.176599
    1.303933      0.834310     0.167190
    1.317067      0.954392     0.155637
    1.330200      1.056034     0.146372
    1.343333      1.143052     0.146525
    1.356467      1.235902     0.155175
    1.369600      1.347876     0.159832
    1.382733      1.468404     0.151597
    1.395867      1.583195     0.140185
    1.409000      1.694583     0.139980
    1.422133      1.805341     0.145905
    1.435267      1.902789     0.145462
    1.448400      1.984312     0.134808
    1.461533      2.073826     0.121272
    1.474667      2.187177     0.116100
    1.487800      2.309805     0.116990
    1.500933      2.421258     0.111541
    1.514067      2.516815     0.099949
    1.527200      2.602784     0.088774
    1.540333      2.684340     0.071090
    1.553467      2.755871     0.043552
    1.566600      2.810559     0.015842
    1.579733      2.857880     0.008869
    1.592867      2.913826     0.012579
    1.606000      2.983452     0.009789
    1.619133      3.064349     0.012196
    1.632267      3.150960     0.028664
    1.645400      3.229222     0.052834
    1.658533      3.285360     0.062986
    1.671667      3.323181     0.047519
    1.684800      3.358383     0.022339
    1.697933      3.402093     0.021523
    1.711067      3.455640     0.051844
    1.724200      3.514407     0.090263
    1.737333      3.576592     0.109631
    1.750467      3.641343     0.101234
    1.763600      3.699165     0.075483
    1.776733      3.738898     0.048270
    1.789867      3.766207     0.044271
    1.803000      3.801786     0.061441
    1.816133      3.855919     0.071785
    1.829267      3.920530     0.070737
    1.842400      3.987630     0.057348
    1.855533      4.060550     0.036697
    1.868667      4.144333     0.026006
    1.881800      4.229239     0.034805
    1.894933      4.295094     0.038346
    1.908067      4.339829     0.021842
    1.921200      4.388748     0.006199
    1.934333      4.465788     0.020182
    1.947467      4.568753     0.029155
    1.960600      4.677555     0.034626
    1.973733      4.775530     0.034093
    1.986867      4.861955     0.031140
    2.000000      4.950577     0.045312
